ts,close_y,close_x,spread,zscore,return_y,log_return_y,roll_mean_20,roll_std_20,volatility_20,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,bb_upper,bb_lower,bb_width,rsi_14,macd,macd_signal,macd_hist,vwap,volume,vol_zscore,lag_ret_1,lag_spread_1,lag_zscore_1,lag_ret_2,lag_spread_2,lag_zscore_2,lag_ret_3,lag_spread_3,lag_zscore_3,future_ret_1,future_ret_3,future_ret_10,label_long,label_short,label_neutral
2025-12-08 07:47:37,91621.19,,,,5.0755027422022536e-05,5.0753739429865163e-05,91613.7995,7.617154790372476,34.06495181282204,91609.82400000001,91614.12702078222,91613.7995,91610.88458236385,91593.7032,91598.67127939421,91577.53020000001,91586.20252167853,91629.03380958074,91598.56519041925,30.468619161489187,56.871482176361,5.092973765786155,5.41625571284726,-0.3232819470611048,,,,5.457532807895404e-07,,,1.0915066828154352e-07,,,-1.0915065629113485e-07,,,4.8569550340937795e-05,0.0,-7.750011270268864e-05,0,0,0
2025-12-08 07:47:38,91625.64,,,,4.8569550340937795e-05,4.856837087885424e-05,91614.01000000001,7.892323385180697,35.295543179350595,91612.69099999999,91616.2202897309,91614.01000000001,91612.28986023397,91594.8322,91599.72887628071,91578.3676,91586.98346184331,91629.79464677037,91598.22535322965,31.569293540727813,60.93882752761526,5.682191531479475,5.469442876573703,0.21274865490577177,,,,5.0755027422022536e-05,,,5.457532807895404e-07,,,1.0915066828154352e-07,,,0.0,0.0,-0.00011713248754141592,0,0,0
2025-12-08 07:47:39,91625.64,,,,0.0,0.0,91614.22,8.152031067256123,36.456991242149705,91615.55799999999,91617.93296432527,91614.22,91613.56130211645,91595.9614,91600.74499877951,91579.205,91587.74893784641,91630.52406213451,91597.91593786549,32.60812426902703,60.9517739536819,6.079075062647462,5.591369313788455,0.48770574885900686,,,,4.8569550340937795e-05,,,5.0755027422022536e-05,,,5.457532807895404e-07,,,0.0,-1.0913975601045678e-07,0.0,0,0,0
2025-12-08 07:47:40,91625.64,,,,0.0,0.0,91614.43000000001,8.398190907659412,37.557851515094214,91617.783,91619.33424353885,91614.43000000001,91614.71165429584,91597.09059999998,91601.72127333719,91580.0424,91588.49925590886,91631.22638181533,91597.63361818469,33.592763630644185,60.9517739536819,6.320746489480371,5.737244748926838,0.5835017405535323,,,,0.0,,,4.8569550340937795e-05,,,5.0755027422022536e-05,,,0.0,0.0,3.482725137438081e-05,0,0,0
2025-12-08 07:47:41,91625.64,,,,0.0,0.0,91614.64,8.631962025878979,38.60330773812439,91619.661,91620.4807447136,91614.64,91615.7524491248,91598.21960000001,91602.65926261808,91580.89299999998,91589.23471618789,91631.90392405176,91597.37607594824,34.52784810352023,60.943476413089925,6.438058900952456,5.877407579331962,0.5606513216204938,,,,0.0,,,0.0,,,4.8569550340937795e-05,,,-1.0913975601045678e-07,-3.808977902808319e-05,7.128966497460532e-05,0,0,0
2025-12-08 07:47:42,91625.63,,,,-1.0913975601045678e-07,-1.0913976211668341e-07,91615.155,8.975710204733149,40.14059632824375,91621.538,91621.41697294748,91615.155,91616.69316825578,91599.3486,91603.56007584874,91581.84550000001,91589.95541487723,91633.10642040946,91597.20357959054,35.902840818918776,99.930313588836,6.455804421042558,5.993086947674081,0.46271747336847646,,,,0.0,,,0.0,,,0.0,,,0.0,-0.00010226785796529914,1.091647521267447e-07,0,0,0
2025-12-08 07:47:43,91625.63,,,,0.0,0.0,91615.67,9.276724126621028,41.48677151127397,91622.452,91622.18297786612,91615.67,91617.54429508856,91600.7908,91604.42556307036,91582.77180000002,91590.6618423054,91634.22344825324,91597.11655174676,37.106896506476915,99.930313588836,6.396137185540283,6.073696995247322,0.3224401902929612,,,,-1.0913975601045678e-07,,,0.0,,,0.0,,,-3.808977902808319e-05,0.0,0.0,0,0,0
2025-12-08 07:47:45,91622.14,,,,-3.808977902808319e-05,-3.809050446257345e-05,91616.01000000001,9.38793907069549,41.98413986140264,91623.01800000001,91622.17516370864,91616.01000000001,91617.9819812706,91602.16320000001,91605.12024687152,91583.6631,91591.28517216074,91634.7858781414,91597.23412185862,37.55175628277357,86.37951105934506,5.998094340786338,6.058576464355125,-0.06048212356878757,,,,0.0,,,-1.0913975601045678e-07,,,0.0,,,-0.00010226785796529914,-7.750011270268864e-05,-1.0916474013633604e-07,0,0,0
2025-12-08 07:47:46,91612.77,,,,-0.00010226785796529914,-0.00010227308767873922,91615.882,9.415111369514461,42.105658075930954,91622.646,91620.46513394343,91615.882,91617.48560210197,91603.34820000001,91605.4202371903,91584.23979999998,91591.71061429617,91634.71222273902,91597.05177726097,37.66044547804631,59.33059677928813,4.870418672217056,5.820944905927512,-0.9505262337104554,,,,-3.808977902808319e-05,,,0.0,,,-1.0913975601045678e-07,,,0.0,-0.00011713248754141592,1.091647521267447e-07,0,0,0
2025-12-08 07:47:47,91612.77,,,,0.0,0.0,91615.75399999999,9.440378783399064,42.21865738605414,91622.269,91619.06601868098,91615.75399999999,91617.03649713987,91604.5334,91605.70846318283,91584.8501,91592.12763183485,91634.63475756679,91596.87324243318,37.761515133606736,59.33059677928813,3.931408747579553,5.44303767425792,-1.511628926678367,,,,-0.00010226785796529914,,,-3.808977902808319e-05,,,0.0,,,-7.750011270268864e-05,0.0,0.0,0,0,0
2025-12-08 07:47:48,91605.67,,,,-7.750011270268864e-05,-7.750311599252768e-05,91615.27050000001,9.706575348449862,43.4091246157152,91620.71699999999,91616.6303789208,91615.27050000001,91615.95397360274,91605.30699999999,91605.70695482273,91585.513,91592.39579754109,91634.68365069691,91595.85734930311,38.82630139379762,31.43445435826733,2.584533065906726,4.871336752587681,-2.2868036866809556,,,,0.0,,,-0.00010226785796529914,,,-3.808977902808319e-05,,,-0.00011713248754141592,3.482725137438081e-05,-1.0916474013633604e-07,0,0,0
2025-12-08 07:47:49,91594.94,,,,-0.00011713248754141592,-0.00011713934808632587,91615.16900000001,9.916359104523693,44.34730609402784,91617.64700000001,91612.68667366247,91615.16900000001,91613.95264278344,91605.866,91605.28472130027,91585.95880000001,91592.4461777878,91635.00171820905,91595.33628179097,39.665436418086756,22.980431510294437,0.6438808017410338,4.025845562418352,-3.3819647606773184,,,,-7.750011270268864e-05,,,0.0,,,-0.00010226785796529914,,,0.0,7.128966497460532e-05,-0.00010621730379234418,0,0,0
2025-12-08 07:47:50,91594.94,,,,0.0,0.0,91615.0675,10.120724373148155,45.26125535979644,91614.577,91609.46000572383,91615.0675,91612.1419148993,91606.42500000002,91604.87904595517,91586.4046,91592.49556040586,91635.3089487463,91594.82605125371,40.48289749259129,22.961104140517406,-0.8839109243417624,3.0438942650663297,-3.927805189408092,,,,-0.00011713248754141592,,,-7.750011270268864e-05,,,0.0,,,3.482725137438081e-05,1.091647521267447e-07,-2.7294087129314804e-06,0,0,0
2025-12-08 07:47:51,91598.13,,,,3.482725137438081e-05,3.4826644920826766e-05,91614.8045,10.501337496035925,46.963408991607515,91611.826,91607.40000468312,91614.8045,91610.80744681365,91607.04800000001,91604.61437748634,91586.8823,91592.60713346713,91635.80717499206,91593.80182500793,42.00534998413059,28.588043731115732,-1.8163527504802914,2.0718448619570053,-3.888197612437297,,,,0.0,,,-0.00011713248754141592,,,-7.750011270268864e-05,,,7.128966497460532e-05,0.0,9.323685611439814e-05,0,0,0
2025-12-08 07:47:52,91604.66,,,,7.128966497460532e-05,7.12871239869628e-05,91614.6945,10.599993780800897,47.40461330989162,91609.728,91606.90182201346,91614.6945,91610.22197568855,91607.80140000001,91604.61616660454,91587.4333,91592.84580409154,91635.8944875616,91593.4945124384,42.39997512320406,31.580120347670444,-2.005287483189022,1.2564183929277999,-3.261705876116822,,,,3.482725137438081e-05,,,0.0,,,-0.00011713248754141592,,,1.091647521267447e-07,-1.0916474013633604e-07,0.0,0,0,0
2025-12-08 07:47:53,91604.67,,,,1.091647521267447e-07,1.0916474479927274e-07,91614.58499999999,10.696061498237206,47.83424120315328,91607.63200000001,91606.49603619282,91614.58499999999,91609.69321609916,91608.555,91604.61827771808,91587.929,91593.07994658478,91635.97712299647,91593.19287700352,42.78424599295249,24.066287410332933,-2.129663271130994,0.5792020601160411,-2.708865331247035,,,,7.128966497460532e-05,,,3.482725137438081e-05,,,0.0,,,0.0,1.091647521267447e-07,1.0916646808745156e-07,0,0,0
2025-12-08 07:47:55,91604.67,,,,0.0,0.0,91613.994,10.909680587508173,48.78957481295624,91605.536,91606.16402961231,91613.994,91609.2148145659,91609.30880000001,91604.62030604287,91588.42460000001,91593.309452593,91635.81336117502,91592.17463882499,43.638722350035096,24.066287410332933,-2.2028390221239533,0.022793843668042227,-2.2256328657919955,,,,1.091647521267447e-07,,,7.128966497460532e-05,,,3.482725137438081e-05,,,-1.0916474013633604e-07,0.0,0.0,0,0,0
2025-12-08 07:47:56,91604.66,,,,-1.0916474013633604e-07,-1.0916474479927274e-07,91613.403,11.08664255548244,49.58097279260144,91603.788,91605.89056968279,91613.403,91608.78102270249,91610.0624,91604.62186266865,91588.9201,91593.53421590799,91635.57628511098,91591.22971488904,44.346570221940055,24.060336300689585,-2.235864593167207,-0.42893784369900767,-1.8069267494681995,,,,0.0,,,1.091647521267447e-07,,,7.128966497460532e-05,,,1.091647521267447e-07,-1.0916474013633604e-07,-1.091664562080652e-07,0,0,0
2025-12-08 07:47:57,91604.67,,,,1.091647521267447e-07,1.0916474479927274e-07,91612.812,11.227572545225732,50.21123086687014,91602.978,91605.66864792227,91612.812,91608.38949673083,91610.463,91604.62375040713,91589.4158,91593.75472648407,91635.26714509046,91590.35685490955,44.910290180909215,24.07911001234831,-2.235461669130018,-0.7902426087852098,-1.445219060344808,,,,-1.0916474013633604e-07,,,0.0,,,1.091647521267447e-07,,,0.0,-0.00010621730379234418,-0.0001337289235029404,0,0,0
2025-12-08 07:47:58,91604.67,,,,0.0,0.0,91612.2185,11.33336632971818,50.684355054314295,91602.16799999999,91605.48707557276,91612.2185,91608.03525894694,91610.8638,91604.62556411666,91589.9115,91593.97087051408,91634.88523265944,91589.55176734057,45.33346531886491,24.085064292763676,-2.209670641241246,-1.074128215276417,-1.1355424259648288,,,,1.091647521267447e-07,,,-1.0916474013633604e-07,,,0.0,,,-1.0916474013633604e-07,-2.7294087129314804e-06,1.0918106885249301e-07,0,0,0
2025-12-08 07:47:59,91604.66,,,,-1.0916474013633604e-07,-1.0916474479927274e-07,91611.392,11.247080837427118,50.298474601844596,91602.06700000001,91605.33669819588,91611.392,91607.7138057139,91611.07200000001,91604.62691454346,91590.407,91594.1825364445,91633.88616167486,91588.89783832515,44.98832334970939,24.07911001234831,-2.165080284452415,-1.2923186291116169,-0.8727616553407982,,,,0.0,,,1.091647521267447e-07,,,-1.0916474013633604e-07,,,-0.00010621730379234418,9.323685611439814e-05,-7.51165671553089e-05,0,0,0
2025-12-08 07:48:00,91594.93,,,,-0.00010621730379234418,-0.00010622294525042264,91609.8565,11.295729176412527,50.51603658777225,91602.066,91603.44457125117,91609.8565,91606.49630040782,91611.0856,91604.2466433849,91590.8525,91594.19733770302,91632.44795835282,91587.26504164717,45.18291670564213,20.860998072377882,-2.8816538763057906,-1.6101856785504518,-1.2714681977553388,,,,-1.0916474013633604e-07,,,0.0,,,1.091647521267447e-07,,,-2.7294087129314804e-06,0.0,0.0,0,0,0
2025-12-08 07:48:01,91594.68,,,,-2.7294087129314804e-06,-2.7294124382848395e-06,91608.30850000001,11.139209210598596,49.81605802098046,91602.04000000001,91601.85101284186,91608.30850000001,91605.37093846421,91611.0944,91603.87148089922,91591.3735,91594.20689537226,91630.5869184212,91586.03008157882,44.556836842384655,25.924940111771747,-3.4301755921478616,-1.974183661269934,-1.4559919308779277,,,,-0.00010621730379234418,,,-1.0916474013633604e-07,,,0.0,,,9.323685611439814e-05,1.0916646808745156e-07,1.0918925874570107e-07,0,0,0
2025-12-08 07:48:02,91603.22,,,,9.323685611439814e-05,9.323250982973263e-05,91607.1875,10.40732731480825,46.5429826800032,91602.549,91602.09991959788,91607.1875,91605.1660871819,91611.2738,91603.84593262867,91591.85470000001,91594.38537269163,91628.00215462962,91586.37284537038,41.62930925923865,39.6443287790037,-3.1395851918205153,-2.2072639673800505,-0.9323212244404648,,,,-2.7294087129314804e-06,,,-0.00010621730379234418,,,-1.0916474013633604e-07,,,0.0,0.0,8.735139753079935e-06,0,0,0
2025-12-08 07:48:03,91603.22,,,,0.0,0.0,91606.0665,9.481422985903198,42.402212639817165,91602.405,91602.30357058007,91606.0665,91604.98074554553,91611.4532,91603.82138625107,91592.3358,91594.56031580664,91625.02934597181,91587.1036540282,37.925691943615675,46.85977954371005,-2.876135901620728,-2.341038354228186,-0.5350975473925419,,,,9.323685611439814e-05,,,-2.7294087129314804e-06,,,-0.00010621730379234418,,,1.0916646808745156e-07,-1.091664562080652e-07,4.454882359983259e-05,0,0,0
2025-12-08 07:48:04,91603.23,,,,1.0916646808745156e-07,1.0916646253633644e-07,91604.94649999999,8.297994224716978,37.10975832673566,91602.261,91602.47201229278,91604.94649999999,91604.81400787452,91611.63299999999,91603.79819463339,91592.817,91594.73199272135,91621.54248844943,91588.35051155055,33.19197689887369,64.65182043123978,-2.636155564279761,-2.4000617962385014,-0.2360937680412598,,,,0.0,,,9.323685611439814e-05,,,-2.7294087129314804e-06,,,0.0,-0.0001337289235029404,0.0,0,0,0
2025-12-08 07:48:05,91603.23,,,,0.0,0.0,91603.8265,6.721249315715273,30.05834072732659,91602.117,91602.60982823954,91603.8265,91604.6631499817,91611.81280000001,91603.7759124909,91593.2283,91594.9002700932,91617.26899863142,91590.38400136857,26.884997262852266,64.65182043123978,-2.418095122615341,-2.4036684615138695,-0.014426661101471616,,,,1.0916646808745156e-07,,,0.0,,,9.323685611439814e-05,,,-1.091664562080652e-07,1.0918106885249301e-07,0.0,0,0,0
2025-12-08 07:48:06,91603.22,,,,-1.091664562080652e-07,-1.0916646253633644e-07,91602.8805,5.157589680405155,23.065442250874685,91601.973,91602.72076855962,91602.8805,91604.5257071263,91611.4774,91603.75411200107,91593.6395,91595.06501722007,91613.19567936081,91592.56532063919,20.63035872162436,60.135404221424416,-2.220491128449794,-2.3670329949010545,0.14654186645126055,,,,0.0,,,1.0916646808745156e-07,,,0.0,,,-0.0001337289235029404,-7.51165671553089e-05,4.552948995284467e-05,0,0,0
2025-12-08 07:48:07,91590.97,,,,-0.0001337289235029404,-0.0001337378660135613,91601.7905,5.2601265489989,23.52400106762584,91600.60299999999,91600.58426518514,91601.7905,91603.23468739999,91610.8682,91603.25277427555,91593.8152,91594.98392777017,91612.310753098,91591.270246902,21.04050619600457,27.797599740499493,-3.0175764193118084,-2.4971416797832053,-0.5204347395286031,,,,-1.091664562080652e-07,,,0.0,,,1.0916646808745156e-07,,,1.0918106885249301e-07,0.0,1.0917845827407291e-07,0,0,0
2025-12-08 07:48:10,91590.98,,,,1.0918106885249301e-07,1.0918106418955631e-07,91600.701,5.121096613234229,22.902240293071372,91599.23400000001,91598.83803515148,91600.701,91602.06757431428,91610.259,91602.77148900984,91593.9909,91594.90464207175,91610.94319322647,91590.45880677353,20.48438645293936,27.797599740499493,-3.6068873860058375,-2.719090821027732,-0.8877965649781054,,,,-0.0001337289235029404,,,-1.091664562080652e-07,,,0.0,,,-7.51165671553089e-05,1.0918925874570107e-07,0.0,0,0,0
2025-12-08 07:48:11,91584.1,,,,-7.51165671553089e-05,-7.511938854598554e-05,91599.6225,6.181151208227484,27.642948561603223,91597.178,91596.15839239667,91599.6225,91600.35637676054,91609.51219999998,91602.03927375456,91594.0276,91594.6906887634,91611.98480241645,91587.26019758354,24.7246048329107,22.72606735613256,-4.5763260364183225,-3.0905378641058503,-1.4857881723124722,,,,1.0918106885249301e-07,,,-0.0001337289235029404,,,-1.091664562080652e-07,,,0.0,8.735139753079935e-06,4.8256873301788517e-05,0,0,0
2025-12-08 07:48:12,91584.1,,,,0.0,0.0,91599.0805,7.030283721611959,31.4403846052691,91596.095,91593.96595741545,91599.0805,91598.80815040239,91608.7656,91601.33577282302,91594.0643,91594.48097215421,91613.14106744323,91585.01993255677,28.121134886459913,22.73209549070664,-5.28370587893005,-3.5291714670706904,-1.7545344118593595,,,,-7.51165671553089e-05,,,1.0918106885249301e-07,,,-0.0001337289235029404,,,1.0918925874570107e-07,4.454882359983259e-05,5.6005840328277046e-05,0,0,0
2025-12-08 07:48:13,91584.11,,,,1.0918925874570107e-07,1.0918925319458594e-07,91598.539,7.746580162006978,34.64375967079788,91595.038,91592.17396515809,91598.539,91597.40832655453,91608.019,91600.66025232016,91594.10100000001,91594.27560636897,91614.03216032402,91583.045839676,30.98632064802223,22.73209549070664,-5.776909962034551,-3.978719166063463,-1.7981907959710886,,,,0.0,,,-7.51165671553089e-05,,,1.0918106885249301e-07,,,8.735139753079935e-06,0.0,1.0916706405517118e-07,0,0,0
2025-12-08 07:48:14,91584.91,,,,8.735139753079935e-06,8.735101600265693e-06,91597.878,8.32568795931652,37.23360847296649,91593.20700000001,91590.85324422024,91597.878,91596.21800973982,91607.2884,91600.04259536642,91594.13020000001,91594.09014881711,91614.52937591863,91581.22662408136,33.30275183726917,24.337662337659438,-6.033672021891107,-4.389709737228992,-1.6439622846621145,,,,1.0918925874570107e-07,,,0.0,,,-7.51165671553089e-05,,,4.454882359983259e-05,0.0,0.0,0,0,0
2025-12-08 07:48:15,91588.99,,,,4.454882359983259e-05,4.454783133134299e-05,91597.0945,8.390935255954902,37.525403254229516,91591.784,91590.51447254383,91597.0945,91595.52962785984,91606.6394,91599.60916025401,91594.1602,91593.98915577123,91613.87637051192,91580.3126294881,33.56374102382688,31.595019967111767,-5.840608997314121,-4.679889589246018,-1.1607194080681023,,,,8.735139753079935e-06,,,1.0918925874570107e-07,,,0.0,,,0.0,4.552948995284467e-05,0.0,0,0,0
2025-12-08 07:48:16,91588.99,,,,0.0,0.0,91596.3105,8.378386023835468,37.46928138206056,91590.36,91590.23729571767,91596.3105,91594.9068061589,91606.11260000002,91599.192722597,91594.1902,91593.89016258763,91613.06727204767,91579.55372795234,33.51354409533087,40.95615103533641,-5.6227891461749095,-4.868469500631797,-0.7543196455431129,,,,4.454882359983259e-05,,,8.735139753079935e-06,,,1.0918925874570107e-07,,,0.0,1.0917845827407291e-07,2.456258672633993e-05,0,0,0
2025-12-08 07:48:17,91588.99,,,,0.0,0.0,91595.5265,8.288117857969821,37.06558987190093,91588.936,91590.01051467808,91595.5265,91594.34330081043,91605.5858,91598.7926158285,91594.22029999999,91593.79312966511,91612.10273571595,91578.95026428407,33.15247143188026,41.270328321584955,-5.388055198462098,-4.972386640197858,-0.4156685582642403,,,,0.0,,,4.454882359983259e-05,,,8.735139753079935e-06,,,4.552948995284467e-05,0.0,0.000104033645332402,0,0,0
2025-12-08 07:48:18,91593.16,,,,4.552948995284467e-05,4.552845351746271e-05,91594.9515,8.01555085582745,35.84663318147359,91587.93000000001,91590.58314837297,91594.9515,91594.23060549515,91605.14219999999,91598.57172893327,91594.29199999999,91593.78059244402,91610.98260171166,91578.92039828833,32.06220342332381,32.17576187099995,-4.810094923785073,-4.939928296915301,0.12983337313022858,,,,0.0,,,0.0,,,4.454882359983259e-05,,,1.0917845827407291e-07,4.8256873301788517e-05,1.0915301529301757e-07,0,0,0
2025-12-08 07:48:22,91593.17,,,,1.0917845827407291e-07,1.0917845116864555e-07,91594.3765,7.687460928186331,34.37937041959653,91588.15000000001,91591.05348503242,91594.3765,91594.12959544799,91604.69900000001,91598.35989642609,91594.36379999999,91593.76850150453,91609.75142185637,91579.00157814362,30.74984371275059,32.19978746012271,-4.301663427395397,-4.81227532301132,0.5106118956159236,,,,4.552948995284467e-05,,,0.0,,,0.0,,,0.0,5.6005840328277046e-05,0.0,0,0,0
2025-12-08 07:48:23,91593.17,,,,0.0,0.0,91593.8015,7.297191438550198,32.634032202855444,91588.36899999999,91591.4383059356,91593.8015,91594.03820540532,91604.2558,91598.15637107605,91594.4924,91593.75664998959,91608.3958828771,91579.2071171229,29.18876575419563,32.17576187099995,-3.854297856974881,-4.620679829804033,0.7663819728291514,,,,1.0917845827407291e-07,,,4.552948995284467e-05,,,0.0,,,4.8256873301788517e-05,1.0916706405517118e-07,-1.0915300341363121e-07,0,0,0
2025-12-08 07:48:24,91597.59,,,,4.8256873301788517e-05,4.825570897715181e-05,91593.448,6.904146427391846,30.87628147652097,91589.718,91592.55679576549,91593.448,91594.37647155719,91603.9008,91598.13416044562,91594.7729,91593.83255791059,91607.25629285478,91579.63970714522,27.61658570956206,41.360294117640095,-3.1072815513034584,-4.318000174103918,1.2107186228004592,,,,0.0,,,1.0917845827407291e-07,,,4.552948995284467e-05,,,5.6005840328277046e-05,0.0,1.0915301529301757e-07,0,0,0
2025-12-08 07:48:25,91602.72,,,,5.6005840328277046e-05,5.600427205898484e-05,91593.8375,7.20532323291956,32.22318509733338,91591.58,91594.40465108084,91593.8375,91595.17109331365,91604.0158,91598.3139972909,91595.10470000001,91594.00854686285,91608.24814646583,91579.42685353415,28.821292931679636,49.337923728813216,-2.0773709807399428,-3.8698743354311227,1.79250335469118,,,,4.8256873301788517e-05,,,0.0,,,1.0917845827407291e-07,,,1.0916706405517118e-07,0.0,-1.0915300341363121e-07,0,0,0
2025-12-08 07:48:26,91602.73,,,,1.0916706405517118e-07,1.0916705939223448e-07,91594.23999999999,7.474671617239528,33.42774769127175,91593.44200000001,91595.91835088431,91594.23999999999,91595.89098918854,91604.131,91598.48717386773,91595.4367,91594.18124890517,91609.18934323447,91579.29065676552,29.898686468950473,73.04075235110952,-1.2459895253850846,-3.345097373421915,2.0991078480368306,,,,5.6005840328277046e-05,,,4.8256873301788517e-05,,,0.0,,,0.0,2.456258672633993e-05,0.0,0,0,0
2025-12-08 07:48:27,91602.73,,,,0.0,0.0,91594.2155,7.4444302561172355,33.29250421286862,91595.224,91597.1568325417,91594.2155,91596.54232355153,91604.1178,91598.65355920626,91595.76869999999,91594.35053110507,91609.10436051224,91579.32663948777,29.77772102446761,73.0301842414918,-0.580422977465787,-2.7921624942306895,2.2117395167649025,,,,1.0916706405517118e-07,,,5.6005840328277046e-05,,,4.8256873301788517e-05,,,0.0,0.000104033645332402,0.0,0,0,0
2025-12-08 07:48:28,91602.73,,,,0.0,0.0,91594.191,7.413980321434006,33.15632796514436,91596.598,91598.17013571593,91594.191,91597.13162607043,91604.0352,91598.81341962954,91596.1006,91594.5164611822,91609.01896064288,91579.36303935714,29.65592128573917,100.0,-0.052353197999764234,-2.2442006349845047,2.1918474369847405,,,,0.0,,,1.0916706405517118e-07,,,5.6005840328277046e-05,,,2.456258672633993e-05,1.0915301529301757e-07,1.0915301529301757e-07,0,0,0
2025-12-08 07:48:29,91604.98,,,,2.456258672633993e-05,2.4562285069862355e-05,91594.2785,7.535602706749397,33.70023980744613,91598.197,91599.40829285848,91594.2785,91597.8790902542,91603.9976,91599.05524631075,91596.45509999999,91594.72365997067,91609.3497054135,91579.20729458651,30.142410826985724,100.0,0.5414604833204066,-1.6870684113235226,2.2285288946439294,,,,0.0,,,0.0,,,1.0916706405517118e-07,,,0.000104033645332402,0.0,0.0,0,0,0
2025-12-08 07:48:30,91614.51,,,,0.000104033645332402,0.00010402823420818663,91594.8425,8.589293135932738,38.41248666123589,91600.749,91602.1540577933,91594.8425,91599.46298642046,91603.95799999998,91599.66131508288,91596.9048,91595.11546868412,91612.02108627187,91577.66391372813,34.35717254373594,100.0,1.7607565529324347,-0.9975034184723311,2.7582599714047658,,,,2.456258672633993e-05,,,0.0,,,0.0,,,1.0915301529301757e-07,-1.0915300341363121e-07,-1.0915300341363121e-07,0,0,0
2025-12-08 07:48:31,91614.52,,,,1.0915301529301757e-07,1.0915301018599166e-07,91595.4075,9.493433117920496,42.45592358303601,91602.885,91604.40241092179,91595.4075,91600.89698771376,91603.91880000001,91600.24400860904,91597.35469999998,91595.49971682898,91614.39436623584,91576.42063376417,37.97373247166979,100.0,2.6967776154051535,-0.25864721169683424,2.9554248271019876,,,,0.000104033645332402,,,2.456258672633993e-05,,,0.0,,,0.0,1.0915301529301757e-07,0.0,0,0,0
2025-12-08 07:48:32,91614.52,,,,0.0,0.0,91596.58499999999,10.337072526444874,46.22879371495247,91605.01999999999,91606.24197257236,91596.58499999999,91602.1944174553,91603.87939999999,91600.80385140868,91597.80450000001,91595.8763560997,91617.25914505289,91575.9108549471,41.34829010578687,100.0,3.3993949422292644,0.4729612190883855,2.926433723140879,,,,1.0915301529301757e-07,,,0.000104033645332402,,,2.456258672633993e-05,,,-1.0915300341363121e-07,-1.0915300341363121e-07,1.0915301529301757e-07,0,0,0
2025-12-08 07:48:33,91614.51,,,,-1.0915300341363121e-07,-1.0915301018599166e-07,91597.7615,10.984325806206064,49.123398379363884,91607.15400000001,91607.74525028648,91597.7615,91603.36733007862,91603.83879999998,91601.34134743187,91598.25430000002,91596.24533914724,91619.7301516124,91575.79284838759,43.93730322481133,99.96084573214836,3.9103413385601016,1.1604372429827288,2.7499040955773726,,,,0.0,,,1.0915301529301757e-07,,,0.000104033645332402,,,1.0915301529301757e-07,0.0,3.831270414345056e-05,0,0,0
2025-12-08 07:48:34,91614.52,,,,1.0915301529301757e-07,1.0915301018599166e-07,91599.2825,11.098588755519078,49.634397823310906,91608.847,91608.97702296166,91599.2825,91604.42948911875,91603.7054,91601.85815733651,91598.7043,91596.60721361957,91621.47967751104,91577.08532248896,44.39435502208653,99.96086105671505,4.266890893079108,1.7817279730020046,2.4851629200771033,,,,-1.0915300341363121e-07,,,0.0,,,1.0915301529301757e-07,,,-1.0915300341363121e-07,0.0,7.73865144230168e-05,0,0,0
2025-12-08 07:48:35,91614.51,,,,-1.0915300341363121e-07,-1.0915301018599166e-07,91600.80299999999,10.99168302786466,49.156300874872194,91610.026,91609.9830187868,91600.80299999999,91605.3895377741,91603.4828,91602.3543080292,91599.1575,91596.96172424096,91622.78636605572,91578.81963394425,43.966732111468446,99.90649836363441,4.49681557661097,2.324745493723798,2.1720700828871724,,,,1.0915301529301757e-07,,,-1.0915300341363121e-07,,,0.0,,,0.0,1.0915301529301757e-07,1.0914037562592682e-07,0,0,0
2025-12-08 07:48:36,91614.51,,,,0.0,0.0,91602.323,10.658681709521625,47.66707370604804,91611.204,91610.80610628011,91602.323,91606.25815322419,91603.26019999999,91602.83100183198,91599.6108,91597.30921485004,91623.64036341905,91581.00563658096,42.63472683809232,99.90645463040882,4.625710236621671,2.784938442303373,1.8407717943182984,,,,-1.0915300341363121e-07,,,1.0915301529301757e-07,,,-1.0915300341363121e-07,,,0.0,0.0,-1.0914036363551816e-07,0,0,0
2025-12-08 07:48:37,91614.51,,,,0.0,0.0,91603.803,10.156783628663732,45.422517252898174,91612.382,91611.4795415019,91603.803,91607.04404339331,91603.03760000001,91603.28900176013,91600.0641,91597.64982445697,91624.11656725733,91583.48943274267,40.627134514652425,99.90645463040882,4.673981434796588,3.162747040802016,1.5112343939945716,,,,0.0,,,-1.0915300341363121e-07,,,1.0915301529301757e-07,,,1.0915301529301757e-07,-1.0915300341363121e-07,-0.00018444723455746104,0,0,0
2025-12-08 07:48:38,91614.52,,,,1.0915301529301757e-07,1.0915301018599166e-07,91605.07949999999,9.794963514906199,43.80440851292107,91613.561,91612.03235213792,91605.07949999999,91607.75603926061,91602.8152,91603.72943306367,91600.5174,91597.98388733901,91624.6694270298,91585.48957297018,39.17985405962099,99.88214496158766,4.659333724703174,3.462064377582248,1.1972693471209261,,,,0.0,,,0.0,,,-1.0915300341363121e-07,,,0.0,0.0,0.0,0,0,0
